,resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_watts,kilojoules,device_watts,has_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,average_heartrate,max_heartrate,suffer_score
0,2,"{'id': 45406272, 'resource_state': 1}",Tibbettes,53026.6,7557,7881,699.3,Ride,Ride,0.0,9128481271,2023-05-23T20:53:24Z,2023-05-23T16:53:24Z,(GMT-05:00) America/New_York,-14400.0,,,United States,2,4,0,1,0,"{'id': 'a9128481271', 'summary_polyline': 'svleGdqesL{@Cf@GEAsNb@mAg@WiCo@a@}QnC}A|AkGf]]XFhAwBpGM`GmEXwFpFrGsF~AGbAx@o@zE~Fzd@f@lJIrFsCjKuE~G{O`KgHrJiJjQwC`N_A|AkBjAkMf@sHvCcSvEoLtI_JnJ{JvD{I~IcSpCsJnGiFlEeWFeDx@mB~ArAzLZfKgBbHStKvA|EdK{NnCwNxIaRlBoGgBvFeJ`SyCdO_CjEmH`JiDpGuBvLUnDEjJmL~\\y@hGCpIg@~CgMtImDlFe@jCv@xTzLvAnDqHnEy@x@`EhGjJjB~Jl@tW{UXdDW|PPrAlKt@bDRIqCkNoAg^mAwEoGaKu@{CFu@vFqAnA{BTmDm@wJ[m@oHzAX\\~^yIW[yIvBsAiM\\cEiB{CUqBd@oHv@mB`Cm@bMjAbAt@n@rCK|BeApBqMdC{AdAoB{Bc@gCb@uHjA{BlGEnJ`BpEeFfFcC`Fo@hByAkD_G}DcC_HkAiHkD{MeEwDo@iA`FB|Ic@lEaLn[}@zH[~K}@nAgJbFwF~IZ|Xw@rOsEpOiF`Mi@fLmAhIsErJmLvN}AmQ|@}Cn@yU|AuEOmE[@`@fEwAfFi@tS{@bE`@rHu@^|@P|An\\b@|Ud@?o@qCOkNqAyVaRxMmCfEwAdEiG|]qC|Bk@~AwE~_@wApXkC}DaEuPOeMfS{E~WpAfB|GyDjFl@gAnCoCzAtDy@_CqBmIlB_AfCcFzHsZtI}BhI{DnI{KoHf@z@Pr[iG|BpGdAjTtB`RLjJoJpQkDx@gF_DQX|EjChA@fDaBzH{MtD~@bFeDjDrAwC}AyFnDmDcALiIcAoJdP}FlG[nCqBYa@s@xAuB~@wGl@Uc@i@yYiEoMbJgJF{@}CoHqGmCsFOs@qCcAeAgBVi@lBPhB`A`A~FgB`H|ALh@u@dEhAqEpCrAbCnHwFfGdJcIfO{HnBmDFw@mDwHbA_Jc@yI_@Qx@rIcAzHLvBjDnGlCkDfGaAt@fN[lGvAxDaEzHZvN_@n@aEWwL{KiCuAMo@YLpR`PjEH|@|CJi@s@q@n@lAo@_Cc@}N|DqJxNfG~JuC_@GKv@cJ`ByM}G{AgCNmKe@cLfCwA`LoBfA|Hz@fAfD|@@i@wCQcAiAu@qHxCh@lFc@nNd@a@sMr@bNxHFtJcDzGcXtDwIj@S|Lt@tH|HrBv@nNsAzCcBtH}SlB_R|AmAzDVpHmq@pHsYlBcMgYz@gIbEeEoFqG}Do@iAFcGnF}GM_@', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.9964214656502, -71.46786061115563]","[43.01370176486671, -71.52322517707944]",7.017,16.846,137.7,1040.5,False,False,False,False,206.3,46.6,9792921399,9792921399,A92A0C3B-7897-4FBA-8F8B-B726F2BEDE31-activity.fit,False,0,0,False,,,
1,2,"{'id': 45406272, 'resource_state': 1}",Morning Ride,17267.8,2709,2843,170.5,Ride,Ride,0.0,9125023995,2023-05-23T12:14:19Z,2023-05-23T08:14:19Z,(GMT-05:00) America/New_York,-14400.0,,,United States,0,0,0,1,0,"{'id': 'a9125023995', 'summary_polyline': 'cbpeGbmpsL]F_@XgApAyApAc@x@Kv@E`B@z@H|@N\\VV|Az@pA`AzBhALLh@lAzBbCZFVGdAu@dBq@z@w@z@WpCK`D[pGEdCSrA?XGT[F[rBaUXiAp@gBjCoFlFaIvBiCtFwEvFaEv@u@~@i@NSd@}@tB{Fv@_BT]lEqFP_@rAqBdDuFv@uBh@sBbAsCzEiJZg@TMxF{@H\\H~A^dC|@pERZx@GDGMIiAx@gAh@MKwAuGgAqFBKHG~BU`FgARFVlF`@`GKTmBVCF@HvA[d@CRMVInAIAEIA{A\\KHETRnDf@|GXvFARHNBd@EnNCNSF@Dr@?CIMCE]EsIHwBNQdBOJDElGFMI{EHk@PIdBUvAKDN]~@a@dBCb@FA|@_E?OMWaALKICKKu@m@uMIWUACN@P^h@H|@LXRJv@CX`@PI@KIOYI}@J_@XAX^zEHzBGFoAXY@Q}AKkBMaA[cGScCOqE}@_NEKICkBd@MNBTD@DMAGDKfEw@tDg@~DVr@N~AERFFA@IMIe@FmAGsEa@s@DSMO_@_AqEo@qBa@cByAeE?S_@_Ae@cBD[v@wB~@sBT_@VRP\\ALKJ@DLA?W]o@B_@xAqCX[NAH`@JbAPlFR`DAb@IT?XJj@N?FSUuAEgBGg@CgBSeEIy@M_@?Qh@w@~@FzCw@DHb@zFI^[PCRDbAXzC@x@?v@U|FGXKR@HNADQ@kBDeABQFKNE|D^THHELk@^gEF{A?uAIa@KKOAi@BcBOKB{@EUGC@AJDF\\GrADNMB]Ie@g@kGDUzAo@x@q@`F_FxKcJJPBp@^rEb@vC@p@XfEPJ`C_@P]IqBc@kDMe@Aq@Oq@?[C[KYEw@]cDD[hA[JMlEqB`B_A~@q@hD_GxJ_J`EkHl@}@Rk@@s@uAqM@_@E[sA_Lg@eFgAeJ@[Is@o@oFIsA@c@Ya@kBoAsF{C}@m@iAaA_@g@s@i@`AuDt@cBh@sBhBgFVi@fBcGjDeKViASs@Da@s@FUOOYWIQQy@]]IsBG_DBUGe@@}@Wg@Jg@Ee@Ui@k@q@eBGe@GIi@GQQG@W`@KDmI|CuAp@sAz@QQAGGT_EbB_B`A{A`@}BH{B?qCY_Cu@eAi@aDqA{EaBe@E_E\\wCf@QRWh@DN@KFL@EG^]JG?KE', 'resource_state': 2}",False,True,False,False,everyone,False,,"[43.013621466234326, -71.52353161945939]","[42.995199635624886, -71.46796437911689]",6.374,12.286,113.6,307.6,False,False,False,False,119.6,42.1,9788485562,9788485562,5523CEA4-42AD-4422-B232-D33D1F4E98BF-activity.fit,False,0,0,False,,,
2,2,"{'id': 45406272, 'resource_state': 1}",Evening Ride,31021.3,4925,5071,341.1,Ride,Ride,0.0,9102673367,2023-05-19T21:02:48Z,2023-05-19T17:02:48Z,(GMT-05:00) America/New_York,-14400.0,,,United States,4,3,0,1,0,"{'id': 'a9102673367', 'summary_polyline': 'wlleGznesLdHqAPg@A}De@[eI|@YYAw@t@s@t@ETXxBrj@pArISrAyAvA_FpB[p@lAv`Bj@pGvAtDvMlSnCdKlB`FpD{F|J}ClDwAOjDZjMz@PhB]P]i@cEmC\\SfHaA|JtCY@}BRMZzB~@D`A`AdDvIr@`@fHu@\\xC\\XjEu@GqEeA_P_@Q{HpAmG~AOj@PRxBaB|DeAbH_AdAtNKj@cFzAmFn@_AQmAaAiCeHcA_AgAGe@b@n@h@^rDkBrAHzEgDj@Uz@ErD\\j@hBXbEMrAjId@v@xATpAm@rAn@jA~ApDDzA|Er@]@i@wAEs@sCkDE}AmBaAc@b@cCcAaGL{K}AmB}BkGqBsAaFl@o@dPXTbIaBKaDy@wCOJLv@iBhAD~BJtAfBH\\fHoBd@eESUXc@zOkGbTu@bF_@x]oCNnC@^w@nLkDl@Bh@dARrBIf@}NhE_@WMcDcAUbATAvDXJtLsD`k@yKZe@N_EiAcGAmAj@gB|@w@rAMlA^o@_A}CbA{@`BKhBhA~EEvG~Ez@RP@|@}NhHmt@dULa@z@eHHwEYe@qH]iH_DyAf@VhE_@cF}QpDeACyByAyCwDAm@x@oAjBiA^bDa@fA}@@iAmAAc@rAwA^tBMmCzGcD|@lA\\`EyCrAxCs@RfF}BZc@yA}@oKL_@vAk@v@d@Rv@n@dLJ~F{@rKq@XoEo@oDjA@P~CsAnG`@dAwKG_EeG^mAo@wBaCY@sCvHA`@`@p@vA|@xD@N_@y@n@wCUqBmB@aAjA_BvAgEuCmDa@^kAvDpBwF_CgFcDmDyL|Ip@pCzAlC@dCXD[gC}AsCm@mCsBzA`DdOn@lAHWk@]kAeFWKyBfAkAkFtCpM^n@qBeGwBnAr@lD{BuJ{ElHc@bBpArB`ArEt@|@r@LhBMx@g@j@cB?iBeAsCVp@O\\uB~@oBQiAj@RG[_AgAmB\\eBuBiBlBgCX}@ISUhAiE`HeBhAqB}@{A`Dh@k@|Ap@v@wAaGgElDwDlBaEcCnEkCjCs@kEFgApEeJd@KpBzBvBdAjA[lBgCuBjCyAN}CkCnAa@fDBcG@w@aAm@yBaB}@s@f@yB|KsAgCKqBkB}@_@oAl@rAfB|@FpBzAzCj@bCl@jHwCdAwHb@{@_MgAyCp@jAr@rJqCq@{A{AiAeC`A}BiFpG?lAt@tBQjBoAfDcBhBWA', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.994843404740095, -71.46749834530056]","[43.01361383870244, -71.52330547571182]",6.299,13.072,108.3,533.3,False,False,False,False,125.0,46.9,9764778945,9764778945,E3B44A1A-A91F-44FE-92D2-713A8FC78057-activity.fit,False,0,0,False,,,
3,2,"{'id': 45406272, 'resource_state': 1}",Morning Ride,12935.2,1991,2110,169.3,Ride,Ride,0.0,9099867642,2023-05-19T11:58:13Z,2023-05-19T07:58:13Z,(GMT-05:00) America/New_York,-14400.0,,,United States,1,0,0,1,0,"{'id': 'a9099867642', 'summary_polyline': 'qbpeG~jpsLB@FLIPKLENWT_@h@a@\\QV{AbBWn@K`@Ad@AnAFdBL`@HLTTdB`An@d@bBv@h@^~@bBjApA^^JFJBL?VEf@YVSXORCJMb@Sj@a@XOb@Ob@InBMJ?|CWt@Cb@CnB@h@?RA^@ZEhCMx@GNIRYJk@XsDXkCd@uFVwBHc@r@wBxCiGzBkDzBaDx@eAr@u@dEqDvDsCtDgCVS^a@Ze@Ti@rBwFh@iA`@q@`BiBtBqCFAF@FVJJDCEKUQEKp@kAPWFAFDZ\\lAt@vA~A~DxEdAhAZd@r@n@x@`AZTPXRLZb@XVF@CIa@WOQa@[a@c@yCoD]YcBqBGLEKAMEGmA}A}AeB[Sa@_@_@QOOU_@FQh@w@~B{Dr@mBdAwDTc@J?HDf@r@`Az@RVjAlAlAxAj@~@hAlDPl@xBpFFf@Eh@DHH?BCBMAUa@mA_AwBQo@MOKSCYMUYaAMUk@eBSc@MIW_@MIMMIUa@Y[e@OQk@s@gBoBGYdAqBHCHDd@h@FLz@z@FLf@l@xBbCf@d@BHXXz@vBt@xBB^Eh@DDF@DC@WS{@{AiEUc@sCgDmE}EAEBQTYp@qAFEFDNV`@b@RPHDJ?JEVi@`@gAHM@GC?EBCFM^s@`B?H@HLRx@|@NRZX^h@VT^d@j@^L@XGFBHTJr@fAnFFtE?vBFzF?xALtHD~@D\\Z|CGNQLcAT[DCFDDF@d@Q^Gb@QJUASI_@Ce@[mCIsC@iAKqI@QHMJEXEXCJ@\\GJIFSKaBBWy@sNAo@Gg@@WKeACg@Ie@DSCQEQ@g@Ke@Ci@GQ?i@Ek@a@mCJS`AQRGz@Sf@Qz@SPIDI?]c@cBCQkAsFCSSm@CYKWKo@_@_BAW@KPe@p@kC~@_Dx@kBNk@?QEa@Uq@qAsFQ_@Mo@c@cBg@yAg@cA}LgRk@oAOi@Yy@QgAIu@GgASkXGqFEmAKeTW_T?}BIkB@iDCcCB[?mACsASYDGEMbBA|By@VCPGx@m@l@g@@CA?VWD]MaC_@wBEq@UyAKmAMqEkBya@?ODMHIJC~@CLEr@Kh@?PFF`@@^GbDDp@?|ALJHB^?n@JJDNBbCv@HFDLLf@FHD?BAABHG?C', 'resource_state': 2}",False,True,False,False,everyone,False,,"[43.01369095221162, -71.5231996960938]","[42.99171796068549, -71.46782557480037]",6.497,15.285,126.2,251.2,False,False,False,False,125.2,46.4,9761788886,9761788886,C8A41E00-D59D-428F-A7D1-4618C9610FA9-activity.fit,False,0,0,False,,,
4,2,"{'id': 45406272, 'resource_state': 1}",C,24100.6,4558,5080,143.9,Ride,Ride,0.0,9090701733,2023-05-17T21:15:44Z,2023-05-17T17:15:44Z,(GMT-05:00) America/New_York,-14400.0,,,United States,1,5,0,1,0,"{'id': 'a9090701733', 'summary_polyline': 'cmleGtoesLCI\\Wl@QrFq@zABzNlFnJfApC[zAa@zGcCtPiHf@\\b@bCh@`@`AH`AS|G@`CT`CpA^b@j@ACn@Np@qEhNcCdI}FxPGp@c@vA]~@o@`AcFlPgCxFeFxG_G`GuIfLuNnUiBhDoNfUoAjC~EiC|A_BDMK[a@HSh@m@b@WdA[b@mDnBmAKkAc@y@o@i@AaEzD{BrDPGxB}DnCiCd@W\\GdAv@zBt@mHtRaA|C|AoArCwFhCaCr@CvAb@nAc@|@ShB[t@AfD{AHDfBqAn@o@\\k@ZaAf@}FfC_Ft@cB~CaELs@FcCZG`@cAxBsGR{B`@gBhAiBNCl@d@pAvC|A@|A_@VUJiDGqBL_@nJw@P\\D`CMT_AVKd@?nAeGxIETLXrAdAaMt`@{PfVaCvCYiAIkAzB_DD_@cCiE@PbAvADXMb@_BtBV`CJ?i@mBoClB}A|AFHj@o@dAk@N^p@|EJB@SoAuFFUdAq@b@e@DSeAoFQYYBeHnDyAfBcEzAsBzC{@t@wGaCWQPXxJ`Dd@I`CsADc@Sm@CJf@jA\\jBRX]gAOmA|FgDX_@nAq@CKaBjAt@~CEReJnFJBzA{@r@lCENqBrAzBiAVv@BSQe@JSnF_DaGrDf@`C|ApFjB_Gp@wAEOOAeNrIi@vAy@xFU`@mUxDcAb@Mz@P`DJlHFr@THpAUHWUqJCWOEqAXFJ|D}@PJPfKMP_BPDPjEw@`@Wa@yKKKkB`@DJ|@]hKkAPe@BeDE`EvBWGWWX}A`@O`DML_Fn@dFi@?bCJpAPLf@IJT{AhCwAmBtB_@FECSuFfAs@\\DPnDzDgAhCSCIWeDoDqAgBIDtGnHu@rCYBoDqEoBmBkA~@_Cv@GXDZ`Ah@JQOkADUfA_@v@q@T?|GdHBb@_AfCqFqGEFDPb@PrD|DTX?VwDvGmElGQEwAmEa@]YAc@^aAxAyAdDi@T@`@XIvBcFdAqA~@G\\lAm@|AUfBw@bBODiAwAYD_@v@Dd@fA~@RGZo@b@ADISOOFAV|@b@ASU_@Dk@h@Pb@OxBoCvAaCs@aBg@mBUIa@PKQKH@^\\n@Au@RBbAjDl@?JPuAzBuDxEwBdG}@fB}JhH_FrEeC|C{F~IwA}@i@O}AnCw@l@m@PuCcB_CaAkFbA_DPkH@sCcCgA_DYIc@LIXD|@r@zBGrAa@bDE_AWn@gArAmA~@', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.9948999825865, -71.46762994118035]","[43.013618951663375, -71.52336398139596]",5.288,13.61,80.4,366.6,False,False,False,False,87.0,39.7,9752125568,9752125568,A8630442-9A66-46C6-BCAF-B63F697B1DD5-activity.fit,False,0,0,False,,,
5,2,"{'id': 45406272, 'resource_state': 1}",Morning Ride,10931.7,1570,1599,137.5,Ride,Ride,0.0,9087767893,2023-05-17T12:43:05Z,2023-05-17T08:43:05Z,(GMT-05:00) America/New_York,-14400.0,,,United States,0,0,0,1,0,"{'id': 'a9087767893', 'summary_polyline': 'ubpeG|kpsLFPECDRCJSLGJIB}@~@SX_A|@[TSZGNOv@Cv@Ax@DR@d@Db@L`@^b@f@Tf@Zb@Td@^`@Pd@\\`Ab@Zt@|@rAxAxALDLAZE`Au@XMXGPMLCTSb@UPOz@W~AIH@l@KlBIXGf@Al@GpA@rBCT@bAGrAENCVKJHRGNSHGJWj@}F`AyKDg@Nw@^iAb@aAhCiF`@i@zBoDrAmBjB{BjAgAnB_BPQhBwArDiCzAiAp@o@d@_ArByF|@eBR[TOh@q@t@w@D?LTLH@CCEUSCMpAkBJIJJJT`@ZrAvA|DpEXVxAdBDJb@f@ZVf@p@XR`@j@LRXVl@n@@HJFpBfCTRFLDXTZ^Bl@GZILQAWS_BE{@Ky@AU?}@Ii@GU_EuEiA{AuAyAk@s@MUiImJOMEGCMBMhAcBHAFFP`@rAnA|ApBbClCJPj@f@n@|@NHf@l@PPlAzAJHd@n@zA~A@EEISK[[}BwCgBqB][}@gAMSwFoGIOy@{@W_@AO@I\\cAPo@FID?HDT`@jD|D`CtCxAdBNLR^HB?A?GQM_AaAw@mAa@a@Yg@kAmAkCaDo@o@IO?Ir@yBTm@l@eAdCgF`ByCx@_B|B}EzAmDdCuGdBqGjAcEPe@j@gADO?QEOSm@c@eBmAmEMw@YmAe@sAq@mA_CeDaI_Mm@sA]cAAQO}@McAEaAAyCE{@DMMwNWmP?o@FYEoE@iAEeBK{LGyAGmD?cAQmNH]CcCBQFMNI~C_An@YdCsBFO?eAKeA_@iC[kCI}AK{EaAkSEe@e@qKBOFKLGvAItAOJBHTDd@Al@Eh@?t@Ed@BL@hBEVIDIAK@SDKFc@Fi@BaAP]@k@HKFCF?VIFET@BAMBIDD', 'resource_state': 2}",False,True,False,False,everyone,False,,"[43.01371207460761, -71.52334520593286]","[42.99489453434944, -71.46768090315163]",6.963,14.264,150.0,235.4,False,False,False,False,122.5,46.5,9749018883,9749018883,6FF00505-E241-4DEC-9747-89BBC048C8B9-activity.fit,False,0,0,False,,,
6,2,"{'id': 45406272, 'resource_state': 1}",Evening Ride,45216.8,6891,7189,577.3,Ride,Ride,0.0,9078517319,2023-05-15T21:11:33Z,2023-05-15T17:11:33Z,(GMT-05:00) America/New_York,-14400.0,,,United States,2,5,0,1,0,"{'id': 'a9078517319', 'summary_polyline': 'ubpeG|kpsLL^{FnGAnGd@v@|GzD`EhF`JaE`X_@sAfI_Ip[aI~q@_DYeBlAwBtRmD~IyA~FuCdC}KdBuBGwB{@oHsHcN}Ao@nCkFbLeD}BmDmAkEcGkFsAaD?eQdCiDSaG|CeDa@Dh@jCA`GqC`EFzO}BlEKtF|ApDvFbJnEmE`SNbJr@tDoAdYcBvHkGxPqA|GMbC`@pIOfAyDtEeF~WqFhHwHjEmAxJk@tAd@w@`AmKuLbG{F`EiKvD_TjKkEhDmDjAcF`GiEkKi@]gIvBmHhDyFlATl@d@{@tEaAxFyCvIcCt@l@rDhK_KlT_ChJkE`JgAj@}Ez@oC|CeKbH{FlFgEfHCzAm@MbFyIxB{BpOyKhDoD|GiB`DsGbE_ObIoP|FwHtDoA~EoD`WaMrHgCxPoK~JmEdI_JlACvM|CjGfHgA~BKvAVbDCtHp@nIy@lBsCrC{@Fw@w@kA_DCsB}@}@SoAWeFt@gFOe@UNHbAi@xDp@|Hc@zATj@zAl@|AxD`CZ`CrGKxCkAjAyCx@eAlC_QqCeANeBvBiArIcAnAaBj@_BkGFo@g@Jd@|@|FpZlAfBvBXlEsBjHmB~@eA^aCIeL^WjC`@^n@VUmEgA^mJmAbM}It@TVvDaA|CXF`HWfCy@xA{C~@Sp@f@nA~C~Bl@pBeCnCkDz@Ih@tDuAvCgCfB`CfGLfAdA`AbDgDfAcAdA_@|BB`CnEtAGg@cEs@FuC~@aCbE_BdChGtAhBtKlA]hFoM|AYUE`APc@`AQpOmAkBPYpGmAd@Rt@qAhE_Gl@yGjBeAuAwCKyGz@s@iGf@`G`Fs@xBEV^e@xHoA`LuEEAd@~A]nGVtBeTfDy@}BpXcBEsBgAjE`BQlB}EpCeAbGiDs@hDz@cBhL{@`@yDYa@w@QrBTeAnGLvBiLdK|C{BbMeArJkFy@{CeBmB^{DxHcBfI`@@WSRDlAcIhCyF|@w@nBE|C|AfFp@vAgMpCyNhCv@JxBu@~F^JUaBbA}GeAw@zFmWgDYtDD`BoG_EuBzDhBx@qBxAt@qAwAjBiHMmGDfFWvCrCvByGvRbKsZh@yHoBFSmCHxCwAD]gEb@WUWUb@b@~E|Ec@`EiG~D_Aa@e@mDp@vDNjBiAlBgHRaWv@iW~AeM`@y@sAgWZcMdFcY~@sMe@kEmGwMoD_NUeCLwCjB{Hd@aFVmh@nAiKnDkGz@qCzG{a@lEeLbMogApEaPfCwLl@uF]y@_XxAqItDqDwEeHqEg@_AJkGnFuG', 'resource_state': 2}",False,False,False,False,everyone,False,,"[43.013712242245674, -71.52334528975189]","[43.013642420992255, -71.52337135747075]",6.562,16.134,129.9,895.4,False,False,False,False,201.6,48.9,9739260025,9739260025,BFFFB1E0-3F04-42E4-9770-E9250F56601F-activity.fit,False,1,0,False,,,
7,2,"{'id': 45406272, 'resource_state': 1}",Lawn mower yogi,4304.6,4535,4838,0.0,Yoga,Yoga,,9065993045,2023-05-13T18:41:35Z,2023-05-13T14:41:35Z,(GMT-05:00) America/New_York,-14400.0,,,United States,0,2,0,1,0,"{'id': 'a9065993045', 'summary_polyline': 'uqj|Fphq`M?JJJGAAEGCB@AI@CICGKD]vAf@?QBHH@FDD`A@h@a@TGGEa@GYA_@MG]D@EGKAGFLBAI@AUBORQD@@GCEF?R@DLTTHBHd@HRFp@i@^GECKMSCOBEE??CDDADCEAOBC?OIGALA?YIAMFI?KCIKACGDKLDHEAI@CP?BE`@d@JFLl@J`AG?Y]Mg@^^DJDb@Y_@M]CU^r@HZEDUYSo@AOH@JPTx@@JKAIK[{@AO@IA@?BNF\\j@Hb@OAMOG?ADFDBE@EO@?DFAAA?BFA?EECAIMOCME_APJRXHd@EDK?IEKMAKGSC]VHTZDX@NGDSIYk@Cc@RJZ\\BF@VERFBDR@HIDSI?DHNC@EAGMJNCBQWPVA@OSCM@IKYGk@Ag@VH@H@IEACHF@HRJHDN?TB\\A\\@@CEIBANB@DGFBIFQBCA?SIUAYEOCYIWTPLDH\\CHFZANBFN@[TGECJMDKHK@@DP?NIFKVE?EA?WNN@TGGEULGCK{@ImAG?EFU?BIBA?EHOHIHBCHBFF?AGG@MPU@HIDMPKKTUH\\e@W`@DWRMGFETKJB_@VOC@G\\GD@UVSC@AFC?GNGFAI?ITQC?EXKFGGAMH?JKPGCNGJ?IFMCDCTGHRUB?AFa@V?BB?XUCCGDCFQNDBXW?HCDYHKJEA?HMWC@?BJHGQCAFHBPDF?PNvA?JBDIEIUMi@CY?GD?LTABFJALF\\?HFLIEAEA@B@AIAAABBACG?BBGEME@@BBCIUBIEKB?CQCDBECKA]JBL~@B@@TDN?`@BEAGOg@QuA@EVKHCHFHTBPFFN~@]ZQDECGa@@GEGQeACC?BNRL^?FFBAN@DOOCWI]CARRFNHVCACBDNCE@GIGMm@X@?E@@@DIJFFHb@MIISAKABF@CCBBGWPPLd@?CMISg@A@@DL@A?IMPDRt@E?MMI]?IC@FH@ID@Vj@OGSi@AD@BNAXj@IGAB@@AA@D?EIGO_@B?FQFACMF@BJID@BG]HRB?EOCD@FD??EECDJ@CAGC@?DB@@CCEADB?AGABB@CG?BF@GDBJCFTh@UQI]BEPBAJHVANF?GACFIOK[AOH@Xj@EBGEIMI]BARTJZKAAECB@??CECM_@BCHHJZCBAE?GKWC]F?FHPz@?TEJMFMBAEMFDBHEBI@ODCJFBHCL}ArAKEKUUEMKEK?q@AC@?EA@A', 'resource_state': 2}",False,False,False,False,everyone,False,,"[41.510833, -73.65785]","[41.511378, -73.658433]",0.949,4.24,,,,False,False,False,260.6,257.7,9725897171,9725897171,3E4C72A1-13C3-46EB-BA8B-3C1CC09244D7-activity.fit,False,0,0,False,,,
